X value [cm⁻¹],IR Spectrum 17/O-PTIR (mV) [],IR Spectrum 16/O-PTIR (mV) [],IR Spectrum 15/O-PTIR (mV) [],IR Spectrum 3/O-PTIR (mV) [],IR Spectrum 8/O-PTIR (mV) [],IR Spectrum 10/O-PTIR (mV) [],IR Spectrum 11/O-PTIR (mV) [],IR Spectrum 6/O-PTIR (mV) [],IR Spectrum 4/O-PTIR (mV) []
977,93.1030502319336,121.997741699219,152.337524414063,95.8226318359375,165.186767578125,45.1981010437012,51.4988021850586,201.01643371582,64.548698425293
979,93.9906234741211,122.211265563965,151.039306640625,97.86962890625,172.958145141602,43.9797821044922,50.5174446105957,207.672393798828,66.0749588012695
981,90.8726959228516,121.809059143066,162.769119262695,95.8601684570313,180.656005859375,42.6837959289551,50.3956146240234,210.075286865234,67.9491729736328
983,98.6688613891602,116.055374145508,166.620712280273,95.1031951904297,191.917999267578,43.7292404174805,49.3995513916016,212.610549926758,68.2473373413086
985,98.4368133544922,115.670372009277,165.11051940918,96.7171630859375,205.871475219727,42.3105239868164,49.5014190673828,207.510269165039,68.6392593383789
987,94.1818084716797,115.717468261719,171.777847290039,95.9032897949219,224.038452148438,41.921989440918,49.2877426147461,202.997177124023,70.64111328125
989,102.758987426758,114.112670898438,180.347778320313,98.3697814941406,236.978561401367,43.9532051086426,49.8820991516113,200.033905029297,73.8039245605469
991,109.820770263672,118.89079284668,185.142929077148,102.231155395508,248.850769042969,46.5000152587891,52.5975189208984,192.940475463867,78.796989440918
993,113.194435119629,123.169364929199,185.835464477539,104.809524536133,270.230499267578,50.332103729248,54.6405868530273,183.000442504883,84.3287048339844
995,117.67594909668,131.127532958984,194.179138183594,109.376564025879,280.880126953125,51.8835716247559,55.385311126709,182.422775268555,90.0762634277344
997,130.505828857422,138.522979736328,199.201705932617,111.533531188965,301.426391601563,55.9769554138184,57.8576698303223,177.598373413086,96.4868621826172
999,139.554626464844,143.729064941406,202.884735107422,117.907341003418,316.882873535156,62.7565383911133,60.3603019714355,171.807662963867,105.54727935791
1001,137.627197265625,156.283340454102,209.008605957031,122.225868225098,317.334320068359,66.1873321533203,61.61376953125,179.027313232422,113.218605041504
1003,147.53450012207,166.516082763672,209.655029296875,124.569725036621,347.478118896484,67.2191162109375,64.4480972290039,195.705932617188,119.276016235352
1005,155.336715698242,177.06916809082,217.809509277344,131.617736816406,359.849517822266,72.3009567260742,66.9337768554688,210.425201416016,126.477836608887
1007,159.456756591797,191.922576904297,226.965850830078,134.110946655273,347.694763183594,77.4342880249023,69.8203964233398,238.80859375,134.964324951172
1009,165.751174926758,203.425186157227,231.330993652344,136.881729125977,359.801849365234,82.2716598510742,74.3838577270508,279.51708984375,143.409408569336
1011,170.863861083984,220.853668212891,245.569000244141,141.43489074707,379.109252929688,87.1862487792969,78.1319808959961,299.593414306641,150.284545898438
1013,181.094421386719,236.538223266602,258.858642578125,149.081405639648,389.087066650391,92.3898086547852,82.1199798583984,281.587554931641,157.741928100586
1015,187.753616333008,249.526992797852,271.504028320313,155.39045715332,376.805114746094,100.440170288086,86.98291015625,227.98698425293,168.446395874023
1017,194.070007324219,270.049682617188,285.983917236328,152.329681396484,368.942810058594,101.791931152344,94.9697875976563,214.81298828125,176.175582885742
1019,198.734466552734,286.134948730469,282.841186523438,157.599426269531,344.614837646484,105.38037109375,103.266761779785,279.609344482422,183.87434387207
1021,205.56591796875,300.679290771484,286.162994384766,166.678787231445,337.016540527344,111.774909973145,108.56729888916,301.644287109375,193.708862304688
1023,216.887985229492,312.809387207031,294.969665527344,162.425537109375,366.446868896484,114.05158996582,118.496391296387,313.103790283203,202.810424804688
1025,220.19499206543,313.812591552734,294.826538085938,165.88134765625,344.7353515625,117.677932739258,128.502075195313,359.512786865234,210.004898071289
1027,225.947723388672,306.089935302734,291.923217773438,171.297164916992,281.751617431641,117.872680664063,131.611053466797,371.972198486328,217.129379272461
1029,234.425155639648,300.319183349609,301.449096679688,170.502746582031,311.335662841797,120.574684143066,141.667068481445,357.143310546875,224.889068603516
1031,243.286697387695,308.968078613281,304.685913085938,176.946212768555,361.062408447266,125.15616607666,153.364074707031,353.368591308594,228.746398925781
1033,245.154357910156,341.486114501953,299.210418701172,178.018676757813,400.897430419922,123.516494750977,159.361099243164,365.162200927734,233.762542724609
1035,241.394332885742,391.160552978516,302.866973876953,178.856185913086,311.599700927734,123.537719726563,167.48291015625,361.6494140625,237.740768432617
1037,246.326629638672,474.509063720703,312.846343994141,181.398330688477,233.403656005859,125.218994140625,170.252426147461,350.611877441406,236.666595458984
1039,250.342071533203,549.852416992188,310.534118652344,175.707794189453,330.950347900391,124.340492248535,169.284851074219,340.865112304688,236.381973266602
1041,242.654678344727,530.592834472656,300.291198730469,174.665283203125,388.771820068359,122.331581115723,168.828216552734,329.430786132813,236.862686157227
1043,237.151306152344,431.850494384766,295.268615722656,174.909729003906,405.551025390625,119.753280639648,168.61994934082,322.310119628906,230.403930664063
1045,239.439788818359,339.765014648438,294.020385742188,166.538146972656,419.124755859375,117.813766479492,168.341644287109,315.144714355469,218.896469116211
1047,234.695983886719,440.754180908203,285.168762207031,162.836013793945,410.202911376953,117.389907836914,160.185195922852,311.033660888672,213.710739135742
1049,222.252212524414,480.121215820313,267.135437011719,160.057571411133,372.419830322266,110.755882263184,152.949417114258,305.9404296875,204.232162475586
